,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
422,SP1,02/10/94,Ath Bilbao,Logrones,1,0,Ath Bilbao
423,SP1,02/10/94,Ath Madrid,Valladolid,6,0,Ath Madrid
424,SP1,02/10/94,Espanol,Celta,0,0,D
425,SP1,02/10/94,Santander,Betis,0,0,D
426,SP1,02/10/94,Sevilla,Albacete,0,2,Albacete
427,SP1,02/10/94,Sp Gijon,Real Madrid,1,0,Sp Gijon
428,SP1,02/10/94,Tenerife,Sociedad,3,0,Tenerife
429,SP1,02/10/94,Zaragoza,Barcelona,2,1,Zaragoza
430,SP1,08/10/94,Barcelona,Ath Madrid,4,3,Barcelona
431,SP1,09/10/94,Albacete,Ath Bilbao,1,2,Ath Bilbao
432,SP1,09/10/94,Betis,Espanol,3,1,Betis
433,SP1,09/10/94,Celta,Compostela,1,2,Compostela
434,SP1,09/10/94,La Coruna,Zaragoza,3,3,D
435,SP1,09/10/94,Logrones,Sp Gijon,1,3,Sp Gijon
436,SP1,09/10/94,Oviedo,Tenerife,1,2,Tenerife
437,SP1,09/10/94,Real Madrid,Santander,3,1,Real Madrid
438,SP1,09/10/94,Sociedad,Sevilla,0,0,D
439,SP1,09/10/94,Valladolid,Valencia,2,0,Valladolid
440,SP1,15/10/94,Ath Madrid,La Coruna,1,1,D
441,SP1,15/10/94,Espanol,Real Madrid,1,2,Real Madrid
442,SP1,15/10/94,Sevilla,Ath Bilbao,0,0,D
443,SP1,15/10/94,Valencia,Barcelona,1,2,Barcelona
444,SP1,16/10/94,Compostela,Betis,1,1,D
445,SP1,16/10/94,Santander,Logrones,3,0,Santander
446,SP1,16/10/94,Sociedad,Oviedo,3,1,Sociedad
447,SP1,16/10/94,Sp Gijon,Albacete,3,2,Sp Gijon
448,SP1,16/10/94,Tenerife,Valladolid,0,0,D
449,SP1,16/10/94,Zaragoza,Celta,4,0,Zaragoza
450,SP1,22/10/94,Celta,Ath Madrid,1,0,Celta
451,SP1,23/10/94,Albacete,Santander,2,0,Albacete
452,SP1,23/10/94,Ath Bilbao,Sp Gijon,2,0,Ath Bilbao
453,SP1,23/10/94,Barcelona,Tenerife,1,0,Barcelona
454,SP1,23/10/94,Betis,Zaragoza,0,1,Zaragoza
455,SP1,23/10/94,La Coruna,Valencia,3,1,La Coruna
456,SP1,23/10/94,Logrones,Espanol,1,1,D
457,SP1,23/10/94,Oviedo,Sevilla,1,0,Oviedo
458,SP1,23/10/94,Real Madrid,Compostela,1,1,D
459,SP1,23/10/94,Valladolid,Sociedad,1,1,D
460,SP1,29/10/94,Sociedad,Barcelona,1,1,D
461,SP1,29/10/94,Tenerife,La Coruna,1,1,D
462,SP1,29/10/94,Valencia,Celta,1,0,Valencia
463,SP1,29/10/94,Zaragoza,Real Madrid,3,2,Zaragoza
464,SP1,30/10/94,Ath Madrid,Betis,0,2,Betis
465,SP1,30/10/94,Compostela,Logrones,2,0,Compostela
466,SP1,30/10/94,Espanol,Albacete,5,1,Espanol
467,SP1,30/10/94,Oviedo,Valladolid,1,0,Oviedo
468,SP1,30/10/94,Sevilla,Sp Gijon,5,1,Sevilla
469,SP1,31/10/94,Santander,Ath Bilbao,0,2,Ath Bilbao
470,SP1,05/11/94,Real Madrid,Ath Madrid,4,2,Real Madrid
471,SP1,06/11/94,Albacete,Compostela,1,3,Compostela
472,SP1,06/11/94,Ath Bilbao,Espanol,1,3,Espanol
473,SP1,06/11/94,Barcelona,Oviedo,1,0,Barcelona
474,SP1,06/11/94,Betis,Valencia,1,1,D
475,SP1,06/11/94,Celta,Tenerife,3,2,Celta
476,SP1,06/11/94,La Coruna,Sociedad,3,1,La Coruna
477,SP1,06/11/94,Logrones,Zaragoza,0,0,D
478,SP1,06/11/94,Sp Gijon,Santander,2,3,Santander
479,SP1,06/11/94,Valladolid,Sevilla,0,4,Sevilla
480,SP1,19/11/94,Compostela,Ath Bilbao,0,1,Ath Bilbao
481,SP1,19/11/94,Oviedo,La Coruna,2,0,Oviedo
482,SP1,19/11/94,Valencia,Real Madrid,1,2,Real Madrid
483,SP1,19/11/94,Valladolid,Barcelona,1,3,Barcelona
484,SP1,20/11/94,Ath Madrid,Logrones,3,0,Ath Madrid
485,SP1,20/11/94,Espanol,Sp Gijon,1,1,D
486,SP1,20/11/94,Sevilla,Santander,1,3,Santander
487,SP1,20/11/94,Sociedad,Celta,2,3,Celta
488,SP1,20/11/94,Tenerife,Betis,1,4,Betis
489,SP1,20/11/94,Zaragoza,Albacete,1,0,Zaragoza
490,SP1,27/11/94,Albacete,Ath Madrid,2,2,D
491,SP1,27/11/94,Ath Bilbao,Zaragoza,1,0,Ath Bilbao
492,SP1,27/11/94,Barcelona,Sevilla,0,1,Sevilla
493,SP1,27/11/94,Betis,Sociedad,0,0,D
494,SP1,27/11/94,Celta,Oviedo,0,0,D
495,SP1,27/11/94,La Coruna,Valladolid,4,0,La Coruna
496,SP1,27/11/94,Logrones,Valencia,2,2,D
497,SP1,27/11/94,Real Madrid,Tenerife,4,2,Real Madrid
498,SP1,27/11/94,Santander,Espanol,0,0,D
499,SP1,27/11/94,Sp Gijon,Compostela,1,1,D
500,SP1,03/12/94,Ath Madrid,Ath Bilbao,2,1,Ath Madrid
501,SP1,03/12/94,Barcelona,La Coruna,1,1,D
502,SP1,03/12/94,Sociedad,Real Madrid,1,1,D
503,SP1,03/12/94,Valencia,Albacete,3,3,D
504,SP1,04/12/94,Compostela,Santander,2,1,Compostela
505,SP1,04/12/94,Oviedo,Betis,0,0,D
506,SP1,04/12/94,Sevilla,Espanol,3,0,Sevilla
507,SP1,04/12/94,Tenerife,Logrones,4,0,Tenerife
508,SP1,04/12/94,Valladolid,Celta,1,1,D
509,SP1,04/12/94,Zaragoza,Sp Gijon,3,2,Zaragoza
510,SP1,10/12/94,Ath Bilbao,Valencia,2,1,Ath Bilbao
511,SP1,11/12/94,Albacete,Tenerife,2,1,Albacete
512,SP1,11/12/94,Betis,Valladolid,1,2,Valladolid
513,SP1,11/12/94,Celta,Barcelona,2,4,Barcelona
514,SP1,11/12/94,Espanol,Compostela,2,0,Espanol
515,SP1,11/12/94,La Coruna,Sevilla,5,1,La Coruna
516,SP1,11/12/94,Logrones,Sociedad,0,4,Sociedad
517,SP1,11/12/94,Real Madrid,Oviedo,2,0,Real Madrid
518,SP1,11/12/94,Santander,Zaragoza,0,1,Zaragoza
519,SP1,11/12/94,Sp Gijon,Ath Madrid,0,2,Ath Madrid
520,SP1,21/12/94,Ath Madrid,Santander,0,1,Santander
521,SP1,21/12/94,Barcelona,Betis,1,1,D
522,SP1,21/12/94,La Coruna,Celta,1,2,Celta
523,SP1,21/12/94,Oviedo,Logrones,1,0,Oviedo
524,SP1,21/12/94,Sevilla,Compostela,3,0,Sevilla
525,SP1,21/12/94,Sociedad,Albacete,2,0,Sociedad
526,SP1,21/12/94,Tenerife,Ath Bilbao,1,0,Tenerife
527,SP1,21/12/94,Valencia,Sp Gijon,0,0,D
528,SP1,21/12/94,Zaragoza,Espanol,1,0,Zaragoza
529,SP1,22/12/94,Valladolid,Real Madrid,0,5,Real Madrid
530,SP1,07/01/95,Real Madrid,Barcelona,5,0,Real Madrid
531,SP1,08/01/95,Albacete,Oviedo,1,0,Albacete
532,SP1,08/01/95,Ath Bilbao,Sociedad,0,0,D
533,SP1,08/01/95,Betis,La Coruna,0,0,D
534,SP1,08/01/95,Celta,Sevilla,0,0,D
535,SP1,08/01/95,Compostela,Zaragoza,3,2,Compostela
536,SP1,08/01/95,Espanol,Ath Madrid,2,0,Espanol
537,SP1,08/01/95,Logrones,Valladolid,0,0,D
538,SP1,08/01/95,Santander,Valencia,3,2,Santander
539,SP1,08/01/95,Sp Gijon,Tenerife,1,1,D
540,SP1,14/01/95,La Coruna,Real Madrid,0,0,D
541,SP1,15/01/95,Ath Madrid,Compostela,1,1,D
542,SP1,15/01/95,Barcelona,Logrones,3,0,Barcelona
543,SP1,15/01/95,Celta,Betis,0,2,Betis
544,SP1,15/01/95,Oviedo,Ath Bilbao,1,1,D
545,SP1,15/01/95,Sevilla,Zaragoza,2,1,Sevilla
546,SP1,15/01/95,Sociedad,Sp Gijon,2,2,D
547,SP1,15/01/95,Tenerife,Santander,3,0,Tenerife
548,SP1,15/01/95,Valencia,Espanol,0,0,D
549,SP1,15/01/95,Valladolid,Albacete,1,1,D
550,SP1,21/01/95,Logrones,La Coruna,0,1,La Coruna
551,SP1,22/01/95,Albacete,Barcelona,2,2,D
552,SP1,22/01/95,Ath Bilbao,Valladolid,1,1,D
553,SP1,22/01/95,Compostela,Valencia,1,1,D
554,SP1,22/01/95,Espanol,Tenerife,0,0,D
555,SP1,22/01/95,Real Madrid,Celta,4,0,Real Madrid
556,SP1,22/01/95,Santander,Sociedad,0,0,D
557,SP1,22/01/95,Sevilla,Betis,0,1,Betis
558,SP1,22/01/95,Sp Gijon,Oviedo,1,1,D
559,SP1,22/01/95,Zaragoza,Ath Madrid,3,1,Zaragoza
560,SP1,28/01/95,Barcelona,Ath Bilbao,1,0,Barcelona
561,SP1,29/01/95,Ath Madrid,Sevilla,2,2,D
562,SP1,29/01/95,Betis,Real Madrid,0,0,D
563,SP1,29/01/95,Celta,Logrones,0,1,Logrones
564,SP1,29/01/95,La Coruna,Albacete,2,1,La Coruna
565,SP1,29/01/95,Oviedo,Santander,3,1,Oviedo
566,SP1,29/01/95,Sociedad,Espanol,2,0,Sociedad
567,SP1,29/01/95,Tenerife,Compostela,2,0,Tenerife
568,SP1,29/01/95,Valencia,Zaragoza,3,0,Valencia
569,SP1,29/01/95,Valladolid,Sp Gijon,2,0,Valladolid
570,SP1,04/02/95,La Coruna,Ath Bilbao,0,0,D
571,SP1,05/02/95,Barcelona,Sp Gijon,3,1,Barcelona
572,SP1,05/02/95,Betis,Logrones,1,0,Betis
573,SP1,05/02/95,Celta,Albacete,0,0,D
574,SP1,05/02/95,Oviedo,Espanol,3,0,Oviedo
575,SP1,05/02/95,Real Madrid,Sevilla,2,0,Real Madrid
576,SP1,05/02/95,Sociedad,Compostela,1,1,D
577,SP1,05/02/95,Tenerife,Zaragoza,2,0,Tenerife
578,SP1,05/02/95,Valencia,Ath Madrid,0,0,D
579,SP1,05/02/95,Valladolid,Santander,1,1,D
580,SP1,11/02/95,Ath Madrid,Tenerife,3,1,Ath Madrid
581,SP1,11/02/95,Santander,Barcelona,5,0,Santander
582,SP1,12/02/95,Albacete,Betis,3,1,Albacete
583,SP1,12/02/95,Ath Bilbao,Celta,1,1,D
584,SP1,12/02/95,Compostela,Oviedo,1,1,D
585,SP1,12/02/95,Espanol,Valladolid,3,0,Espanol
586,SP1,12/02/95,Logrones,Real Madrid,1,4,Real Madrid
587,SP1,12/02/95,Sevilla,Valencia,1,1,D
588,SP1,12/02/95,Sp Gijon,La Coruna,3,1,Sp Gijon
589,SP1,12/02/95,Zaragoza,Sociedad,1,1,D
590,SP1,18/02/95,Barcelona,Espanol,3,0,Barcelona
591,SP1,19/02/95,Betis,Ath Bilbao,0,0,D
592,SP1,19/02/95,Celta,Sp Gijon,2,0,Celta
593,SP1,19/02/95,La Coruna,Santander,3,0,La Coruna
594,SP1,19/02/95,Logrones,Sevilla,0,2,Sevilla
595,SP1,19/02/95,Oviedo,Zaragoza,2,1,Oviedo
596,SP1,19/02/95,Real Madrid,Albacete,0,0,D
597,SP1,19/02/95,Sociedad,Ath Madrid,3,1,Sociedad
598,SP1,19/02/95,Tenerife,Valencia,1,2,Valencia
599,SP1,19/02/95,Valladolid,Compostela,2,0,Valladolid
600,SP1,25/02/95,Compostela,Barcelona,1,2,Barcelona
601,SP1,25/02/95,Sp Gijon,Betis,1,1,D
602,SP1,25/02/95,Zaragoza,Valladolid,1,0,Zaragoza
603,SP1,26/02/95,Albacete,Logrones,0,0,D
604,SP1,26/02/95,Ath Bilbao,Real Madrid,1,1,D
605,SP1,26/02/95,Ath Madrid,Oviedo,3,3,D
606,SP1,26/02/95,Espanol,La Coruna,1,0,Espanol
607,SP1,26/02/95,Santander,Celta,2,0,Santander
608,SP1,26/02/95,Sevilla,Tenerife,1,2,Tenerife
609,SP1,26/02/95,Valencia,Sociedad,4,2,Valencia
610,SP1,04/03/95,Oviedo,Valencia,1,0,Oviedo
611,SP1,05/03/95,Albacete,Sevilla,1,1,D
612,SP1,05/03/95,Barcelona,Zaragoza,3,0,Barcelona
613,SP1,05/03/95,Betis,Santander,2,0,Betis
614,SP1,05/03/95,Celta,Espanol,1,2,Espanol
615,SP1,05/03/95,La Coruna,Compostela,1,0,La Coruna
616,SP1,05/03/95,Logrones,Ath Bilbao,0,1,Ath Bilbao
617,SP1,05/03/95,Real Madrid,Sp Gijon,4,0,Real Madrid
618,SP1,05/03/95,Sociedad,Tenerife,5,2,Sociedad
619,SP1,05/03/95,Valladolid,Ath Madrid,0,1,Ath Madrid
620,SP1,11/03/95,Ath Madrid,Barcelona,2,0,Ath Madrid
621,SP1,12/03/95,Ath Bilbao,Albacete,1,2,Albacete
622,SP1,12/03/95,Compostela,Celta,2,0,Compostela
623,SP1,12/03/95,Espanol,Betis,0,0,D
624,SP1,12/03/95,Santander,Real Madrid,3,1,Santander
625,SP1,12/03/95,Sevilla,Sociedad,2,0,Sevilla
626,SP1,12/03/95,Sp Gijon,Logrones,2,2,D
627,SP1,12/03/95,Tenerife,Oviedo,1,1,D
628,SP1,12/03/95,Valencia,Valladolid,3,0,Valencia
629,SP1,12/03/95,Zaragoza,La Coruna,1,0,Zaragoza
630,SP1,18/03/95,Ath Bilbao,Sevilla,0,2,Sevilla
631,SP1,18/03/95,La Coruna,Ath Madrid,0,1,Ath Madrid
632,SP1,19/03/95,Albacete,Sp Gijon,1,2,Sp Gijon
633,SP1,19/03/95,Barcelona,Valencia,0,0,D
634,SP1,19/03/95,Betis,Compostela,1,0,Betis
635,SP1,19/03/95,Celta,Zaragoza,0,0,D
636,SP1,19/03/95,Logrones,Santander,0,1,Santander
637,SP1,19/03/95,Oviedo,Sociedad,3,0,Oviedo
638,SP1,19/03/95,Real Madrid,Espanol,1,0,Real Madrid
639,SP1,19/03/95,Valladolid,Tenerife,1,4,Tenerife
640,SP1,01/04/95,Valencia,La Coruna,1,2,La Coruna
641,SP1,01/04/95,Zaragoza,Betis,3,0,Zaragoza
642,SP1,02/04/95,Ath Madrid,Celta,0,2,Celta
643,SP1,02/04/95,Compostela,Real Madrid,1,1,D
644,SP1,02/04/95,Espanol,Logrones,2,0,Espanol
645,SP1,02/04/95,Santander,Albacete,2,1,Santander
646,SP1,02/04/95,Sevilla,Oviedo,1,1,D
647,SP1,02/04/95,Sociedad,Valladolid,3,0,Sociedad
648,SP1,02/04/95,Sp Gijon,Ath Bilbao,1,1,D
649,SP1,02/04/95,Tenerife,Barcelona,2,1,Tenerife
650,SP1,08/04/95,Betis,Ath Madrid,2,0,Betis
651,SP1,09/04/95,Albacete,Espanol,1,1,D
652,SP1,09/04/95,Ath Bilbao,Santander,2,0,Ath Bilbao
653,SP1,09/04/95,Barcelona,Sociedad,1,1,D
654,SP1,09/04/95,Celta,Valencia,0,0,D
655,SP1,09/04/95,La Coruna,Tenerife,4,1,La Coruna
656,SP1,09/04/95,Logrones,Compostela,0,4,Compostela
657,SP1,09/04/95,Real Madrid,Zaragoza,3,0,Real Madrid
658,SP1,09/04/95,Sp Gijon,Sevilla,3,0,Sp Gijon
659,SP1,09/04/95,Valladolid,Oviedo,2,1,Valladolid
660,SP1,15/04/95,Ath Madrid,Real Madrid,0,2,Real Madrid
661,SP1,15/04/95,Zaragoza,Logrones,3,0,Zaragoza
662,SP1,16/04/95,Compostela,Albacete,0,0,D
663,SP1,16/04/95,Espanol,Ath Bilbao,3,1,Espanol
664,SP1,16/04/95,Oviedo,Barcelona,0,0,D
665,SP1,16/04/95,Santander,Sp Gijon,0,0,D
666,SP1,16/04/95,Sevilla,Valladolid,1,0,Sevilla
667,SP1,16/04/95,Sociedad,La Coruna,1,3,La Coruna
668,SP1,16/04/95,Tenerife,Celta,3,0,Tenerife
669,SP1,16/04/95,Valencia,Betis,2,1,Valencia
670,SP1,22/04/95,Real Madrid,Valencia,3,1,Real Madrid
671,SP1,23/04/95,Albacete,Zaragoza,0,3,Zaragoza
672,SP1,23/04/95,Ath Bilbao,Compostela,1,0,Ath Bilbao
673,SP1,23/04/95,Barcelona,Valladolid,4,1,Barcelona
674,SP1,23/04/95,Betis,Tenerife,3,0,Betis
675,SP1,23/04/95,Celta,Sociedad,2,1,Celta
676,SP1,23/04/95,La Coruna,Oviedo,2,2,D
677,SP1,23/04/95,Logrones,Ath Madrid,0,0,D
678,SP1,23/04/95,Santander,Sevilla,0,3,Sevilla
679,SP1,23/04/95,Sp Gijon,Espanol,0,0,D
680,SP1,30/04/95,Ath Madrid,Albacete,4,0,Ath Madrid
681,SP1,30/04/95,Compostela,Sp Gijon,3,2,Compostela
682,SP1,30/04/95,Espanol,Santander,2,0,Espanol
683,SP1,30/04/95,Oviedo,Celta,2,2,D
684,SP1,30/04/95,Sevilla,Barcelona,4,2,Sevilla
685,SP1,30/04/95,Sociedad,Betis,1,1,D
686,SP1,30/04/95,Tenerife,Real Madrid,0,1,Real Madrid
687,SP1,30/04/95,Valencia,Logrones,3,0,Valencia
688,SP1,30/04/95,Valladolid,La Coruna,0,0,D
689,SP1,30/04/95,Zaragoza,Ath Bilbao,1,4,Ath Bilbao
690,SP1,06/05/95,La Coruna,Barcelona,1,0,La Coruna
691,SP1,06/05/95,Sp Gijon,Zaragoza,1,3,Zaragoza
692,SP1,07/05/95,Albacete,Valencia,1,0,Albacete
693,SP1,07/05/95,Ath Bilbao,Ath Madrid,3,1,Ath Bilbao
694,SP1,07/05/95,Betis,Oviedo,0,0,D
695,SP1,07/05/95,Celta,Valladolid,1,0,Celta
696,SP1,07/05/95,Espanol,Sevilla,2,2,D
697,SP1,07/05/95,Logrones,Tenerife,4,2,Logrones
698,SP1,07/05/95,Real Madrid,Sociedad,0,0,D
699,SP1,07/05/95,Santander,Compostela,2,2,D
700,SP1,13/05/95,Sevilla,La Coruna,0,0,D
701,SP1,13/05/95,Valencia,Ath Bilbao,3,1,Valencia
702,SP1,14/05/95,Ath Madrid,Sp Gijon,3,2,Ath Madrid
703,SP1,14/05/95,Barcelona,Celta,1,1,D
704,SP1,14/05/95,Compostela,Espanol,1,1,D
705,SP1,14/05/95,Oviedo,Real Madrid,3,2,Oviedo
706,SP1,14/05/95,Sociedad,Logrones,6,0,Sociedad
707,SP1,14/05/95,Tenerife,Albacete,2,2,D
708,SP1,14/05/95,Valladolid,Betis,0,2,Betis
709,SP1,14/05/95,Zaragoza,Santander,1,1,D
710,SP1,20/05/95,Espanol,Zaragoza,2,0,Espanol
711,SP1,21/05/95,Albacete,Sociedad,0,1,Sociedad
712,SP1,21/05/95,Ath Bilbao,Tenerife,3,2,Ath Bilbao
713,SP1,21/05/95,Betis,Barcelona,1,1,D
714,SP1,21/05/95,Celta,La Coruna,0,2,La Coruna
715,SP1,21/05/95,Compostela,Sevilla,0,4,Sevilla
716,SP1,21/05/95,Logrones,Oviedo,0,2,Oviedo
717,SP1,21/05/95,Real Madrid,Valladolid,1,0,Real Madrid
718,SP1,21/05/95,Santander,Ath Madrid,0,0,D
719,SP1,21/05/95,Sp Gijon,Valencia,1,0,Sp Gijon
720,SP1,27/05/95,Barcelona,Real Madrid,1,0,Barcelona
721,SP1,27/05/95,La Coruna,Betis,2,0,La Coruna
722,SP1,27/05/95,Oviedo,Albacete,1,3,Albacete
723,SP1,27/05/95,Tenerife,Sp Gijon,3,0,Tenerife
724,SP1,27/05/95,Valencia,Santander,1,1,D
725,SP1,28/05/95,Ath Madrid,Espanol,3,1,Ath Madrid
726,SP1,28/05/95,Sevilla,Celta,2,3,Celta
727,SP1,28/05/95,Sociedad,Ath Bilbao,5,0,Sociedad
728,SP1,28/05/95,Valladolid,Logrones,2,1,Valladolid
729,SP1,28/05/95,Zaragoza,Compostela,5,3,Zaragoza
730,SP1,03/06/95,Espanol,Valencia,5,0,Espanol
731,SP1,03/06/95,Real Madrid,La Coruna,2,1,Real Madrid
732,SP1,04/06/95,Albacete,Valladolid,1,0,Albacete
733,SP1,04/06/95,Ath Bilbao,Oviedo,1,0,Ath Bilbao
734,SP1,04/06/95,Betis,Celta,1,1,D
735,SP1,04/06/95,Compostela,Ath Madrid,2,1,Compostela
736,SP1,04/06/95,Logrones,Barcelona,1,4,Barcelona
737,SP1,04/06/95,Santander,Tenerife,2,1,Santander
738,SP1,04/06/95,Sp Gijon,Sociedad,1,2,Sociedad
739,SP1,04/06/95,Zaragoza,Sevilla,0,1,Sevilla
740,SP1,10/06/95,Barcelona,Albacete,0,1,Albacete
741,SP1,10/06/95,Celta,Real Madrid,0,2,Real Madrid
742,SP1,10/06/95,La Coruna,Logrones,5,0,La Coruna
743,SP1,10/06/95,Valencia,Compostela,4,1,Valencia
744,SP1,11/06/95,Ath Madrid,Zaragoza,2,0,Ath Madrid
745,SP1,11/06/95,Betis,Sevilla,2,1,Betis
746,SP1,11/06/95,Oviedo,Sp Gijon,1,0,Oviedo
747,SP1,11/06/95,Sociedad,Santander,0,1,Santander
748,SP1,11/06/95,Tenerife,Espanol,1,1,D
749,SP1,11/06/95,Valladolid,Ath Bilbao,0,1,Ath Bilbao
750,SP1,17/06/95,Sp Gijon,Valladolid,1,3,Valladolid
751,SP1,18/06/95,Albacete,La Coruna,2,8,La Coruna
752,SP1,18/06/95,Ath Bilbao,Barcelona,0,2,Barcelona
753,SP1,18/06/95,Compostela,Tenerife,2,0,Compostela
754,SP1,18/06/95,Espanol,Sociedad,0,0,D
755,SP1,18/06/95,Logrones,Celta,0,3,Celta
756,SP1,18/06/95,Real Madrid,Betis,0,2,Betis
757,SP1,18/06/95,Santander,Oviedo,2,0,Santander
758,SP1,18/06/95,Sevilla,Ath Madrid,2,2,D
759,SP1,18/06/95,Zaragoza,Valencia,2,2,D
760,SP1,02/09/95,La Coruna,Valencia,3,0,La Coruna
761,SP1,02/09/95,Sp Gijon,Albacete,3,0,Sp Gijon
762,SP1,03/09/95,Ath Bilbao,Santander,4,0,Ath Bilbao
763,SP1,03/09/95,Ath Madrid,Sociedad,4,1,Ath Madrid
764,SP1,03/09/95,Celta,Compostela,0,1,Compostela
765,SP1,03/09/95,Espanol,Salamanca,3,1,Espanol
766,SP1,03/09/95,Merida,Betis,1,1,D
767,SP1,03/09/95,Sevilla,Tenerife,0,1,Tenerife
768,SP1,03/09/95,Valladolid,Barcelona,0,2,Barcelona
769,SP1,03/09/95,Vallecano,Real Madrid,1,5,Real Madrid
770,SP1,03/09/95,Zaragoza,Oviedo,1,0,Zaragoza
771,SP1,09/09/95,Albacete,Sevilla,3,2,Albacete
772,SP1,09/09/95,Barcelona,Merida,2,2,D
773,SP1,09/09/95,Betis,Zaragoza,3,1,Betis
774,SP1,09/09/95,Real Madrid,Ath Bilbao,1,2,Ath Bilbao
775,SP1,10/09/95,Compostela,La Coruna,4,0,Compostela
776,SP1,10/09/95,Oviedo,Vallecano,2,0,Oviedo
777,SP1,10/09/95,Salamanca,Celta,0,1,Celta
778,SP1,10/09/95,Santander,Ath Madrid,0,4,Ath Madrid
779,SP1,10/09/95,Sociedad,Sp Gijon,2,0,Sociedad
780,SP1,10/09/95,Tenerife,Espanol,1,4,Espanol
781,SP1,10/09/95,Valencia,Valladolid,1,0,Valencia
782,SP1,16/09/95,Ath Bilbao,Ath Madrid,0,2,Ath Madrid
783,SP1,17/09/95,Celta,Tenerife,2,2,D
784,SP1,17/09/95,Espanol,Albacete,1,0,Espanol
785,SP1,17/09/95,La Coruna,Salamanca,2,0,La Coruna
786,SP1,17/09/95,Merida,Valencia,0,2,Valencia
787,SP1,17/09/95,Real Madrid,Oviedo,2,3,Oviedo
788,SP1,17/09/95,Sevilla,Sociedad,2,1,Sevilla
789,SP1,17/09/95,Sp Gijon,Santander,4,2,Sp Gijon
790,SP1,17/09/95,Valladolid,Compostela,0,0,D
791,SP1,17/09/95,Vallecano,Betis,1,2,Betis
792,SP1,17/09/95,Zaragoza,Barcelona,0,3,Barcelona
793,SP1,23/09/95,Barcelona,Vallecano,2,0,Barcelona
794,SP1,23/09/95,Betis,Real Madrid,0,0,D
795,SP1,23/09/95,Santander,Sevilla,1,1,D
796,SP1,24/09/95,Albacete,Celta,4,0,Albacete
797,SP1,24/09/95,Ath Madrid,Sp Gijon,2,0,Ath Madrid
798,SP1,24/09/95,Compostela,Merida,1,0,Compostela
799,SP1,24/09/95,Oviedo,Ath Bilbao,0,0,D
800,SP1,24/09/95,Salamanca,Valladolid,0,0,D
801,SP1,24/09/95,Sociedad,Espanol,0,1,Espanol
802,SP1,24/09/95,Tenerife,La Coruna,1,1,D
803,SP1,24/09/95,Valencia,Zaragoza,0,0,D
804,SP1,30/09/95,Ath Bilbao,Sp Gijon,2,1,Ath Bilbao
805,SP1,30/09/95,Real Madrid,Barcelona,1,1,D
806,SP1,01/10/95,Celta,Sociedad,1,1,D
807,SP1,01/10/95,Espanol,Santander,1,0,Espanol
808,SP1,01/10/95,La Coruna,Albacete,5,0,La Coruna
809,SP1,01/10/95,Merida,Salamanca,0,0,D
810,SP1,01/10/95,Oviedo,Betis,0,1,Betis
811,SP1,01/10/95,Sevilla,Ath Madrid,0,0,D
812,SP1,01/10/95,Valladolid,Tenerife,3,0,Valladolid
813,SP1,01/10/95,Vallecano,Valencia,3,2,Vallecano
814,SP1,01/10/95,Zaragoza,Compostela,1,0,Zaragoza
815,SP1,04/10/95,Albacete,Valladolid,4,2,Albacete
816,SP1,04/10/95,Barcelona,Oviedo,4,1,Barcelona
817,SP1,04/10/95,Betis,Ath Bilbao,0,0,D
818,SP1,04/10/95,Compostela,Vallecano,1,0,Compostela
819,SP1,04/10/95,Salamanca,Zaragoza,0,1,Zaragoza
820,SP1,04/10/95,Santander,Celta,2,1,Santander
821,SP1,04/10/95,Sociedad,La Coruna,2,1,Sociedad
822,SP1,04/10/95,Sp Gijon,Sevilla,3,1,Sp Gijon
823,SP1,04/10/95,Tenerife,Merida,1,0,Tenerife
824,SP1,04/10/95,Valencia,Real Madrid,4,3,Valencia
825,SP1,05/10/95,Ath Madrid,Espanol,2,1,Ath Madrid
826,SP1,07/10/95,Betis,Barcelona,1,5,Barcelona
827,SP1,08/10/95,Ath Bilbao,Sevilla,1,1,D
828,SP1,08/10/95,Celta,Ath Madrid,0,3,Ath Madrid
829,SP1,08/10/95,Espanol,Sp Gijon,0,0,D
830,SP1,08/10/95,La Coruna,Santander,2,3,Santander
831,SP1,08/10/95,Merida,Albacete,1,1,D
832,SP1,08/10/95,Oviedo,Valencia,0,1,Valencia
833,SP1,08/10/95,Real Madrid,Compostela,2,1,Real Madrid
834,SP1,08/10/95,Valladolid,Sociedad,3,0,Valladolid
835,SP1,08/10/95,Vallecano,Salamanca,1,4,Salamanca
836,SP1,08/10/95,Zaragoza,Tenerife,0,2,Tenerife
837,SP1,14/10/95,Ath Madrid,La Coruna,1,0,Ath Madrid
838,SP1,14/10/95,Barcelona,Ath Bilbao,4,1,Barcelona
839,SP1,14/10/95,Sevilla,Espanol,0,3,Espanol
840,SP1,14/10/95,Valencia,Betis,1,1,D
841,SP1,15/10/95,Albacete,Zaragoza,0,1,Zaragoza
842,SP1,15/10/95,Compostela,Oviedo,4,1,Compostela
843,SP1,15/10/95,Salamanca,Real Madrid,0,2,Real Madrid
844,SP1,15/10/95,Santander,Valladolid,0,0,D
845,SP1,15/10/95,Sociedad,Merida,1,2,Merida
846,SP1,15/10/95,Sp Gijon,Celta,1,0,Sp Gijon
847,SP1,15/10/95,Tenerife,Vallecano,2,2,D
848,SP1,21/10/95,Valladolid,Ath Madrid,0,1,Ath Madrid
